eventTime,eventLat,eventLon,eventDepths,eventMag,magUnit,eventDescrp
2013-11-29T07:00:03.910000Z,-60.3708,-47.1115,10.0,4.5,mb,SCOTIA SEA
2013-01-15T12:07:38.520000Z,-4.415,132.9959,35.0,4.5,mb,"IRIAN JAYA REGION, INDONESIA"
2013-01-15T12:30:41.450000Z,-20.5261,169.3727,55.0,4.5,mb,VANUATU ISLANDS
2013-11-28T19:40:50.760000Z,-25.1558,70.1115,19.0,4.5,mb,MID-INDIAN RIDGE
2013-11-28T15:42:08.830000Z,-25.4957,69.912,10.0,4.5,mb,INDIAN OCEAN TRIPLE JUNCTION
2013-01-15T18:17:23.600000Z,-37.4671,-73.8027,10.0,4.5,mb,NEAR COAST OF CENTRAL CHILE
2013-11-28T07:39:12.130000Z,51.9664,159.0243,46.3,4.5,mb,OFF EAST COAST OF KAMCHATKA
2013-11-28T05:22:19.960000Z,15.0262,-44.9481,14.0,4.5,mb,NORTHERN MID-ATLANTIC RIDGE
2013-01-15T19:34:38.160000Z,-46.1897,-75.5232,35.0,4.5,mb,SOUTHERN CHILE
2013-11-28T03:24:02.550000Z,-1.6995,-80.3917,1.9,4.5,ML,NEAR COAST OF ECUADOR
2013-11-27T19:51:57.210000Z,8.9133,-71.0018,8.0,4.5,mb,VENEZUELA
2013-11-27T17:29:34.760000Z,26.245,95.971,100.0,4.5,mb,MYANMAR-INDIA BORDER REGION
2013-11-27T07:25:42.270000Z,26.8111,56.9015,10.0,4.5,mb,SOUTHERN IRAN
2013-11-27T01:16:40.460000Z,14.5046,-92.2958,60.7,4.5,ML,"NEAR COAST OF CHIAPAS, MEXICO"
2013-11-26T16:45:48.900000Z,2.24,127.41,82.0,4.5,mb,NORTHERN MOLUCCA SEA
2013-11-26T15:44:21.430000Z,46.7678,152.9653,56.0,4.5,mb,KURIL ISLANDS
2013-11-26T13:22:40.580000Z,9.9419,126.3346,59.1,4.5,mb,"MINDANAO, PHILIPPINES"
2013-01-16T09:53:03.590000Z,61.0719,-28.0342,10.0,4.5,mb,ICELAND REGION
2013-01-16T12:44:43.760000Z,-6.0194,150.5028,48.0,4.5,mb,"NEW BRITAIN REGION, P.N.G."
2013-11-26T08:57:06.420000Z,44.5078,-130.0231,15.0,4.5,mb,OFF COAST OF OREGON
2013-01-16T15:19:54.570000Z,25.5207,105.7101,10.0,4.5,mb,SOUTHEASTERN CHINA
2013-11-26T00:24:19.850000Z,-23.4507,-179.6707,536.0,4.5,mb,SOUTH OF FIJI ISLANDS
2013-11-25T22:01:14.200000Z,-8.32,120.49,33.0,4.5,mb,"FLORES REGION, INDONESIA"
2013-01-14T21:59:21.020000Z,18.498,120.958,10.0,4.5,mb,"LUZON, PHILIPPINES"
2013-01-14T16:20:04.790000Z,36.2176,137.1426,265.8,4.5,mb,"EASTERN HONSHU, JAPAN"
2013-11-20T07:10:14.720000Z,-56.5859,-150.7037,10.0,4.5,mb,PACIFIC-ANTARCTIC RIDGE
2013-11-29T12:13:54.080000Z,28.2353,99.3064,10.0,4.5,mb,"YUNNAN, CHINA"
2013-01-13T15:56:08.740000Z,33.2643,-39.1343,10.0,4.5,mb,NORTHERN MID-ATLANTIC RIDGE
2013-12-02T22:38:19.890000Z,8.3265,-37.9278,10.0,4.5,mb,CENTRAL MID-ATLANTIC RIDGE
2013-12-02T19:21:32.430000Z,37.624,142.1022,7.6,4.5,mb,"OFF EAST COAST OF HONSHU, JAPAN"
2013-12-02T16:37:35.600000Z,-8.0359,129.1836,150.0,4.5,mb,TIMOR SEA
2013-12-02T14:53:34.630000Z,-24.0675,-66.8138,201.7,4.5,mb,"SALTA PROVINCE, ARGENTINA"
2013-12-02T13:41:47.780000Z,1.9508,96.507,28.0,4.5,mb,OFF W COAST OF NORTHERN SUMATRA
2013-12-02T10:12:26.670000Z,-29.1283,-71.5998,31.0,4.5,mb,NEAR COAST OF CENTRAL CHILE
2013-12-02T03:11:51.990000Z,9.7517,-79.4284,25.3,4.5,MW,PANAMA
2013-01-13T21:10:29.510000Z,10.103,126.063,1.0,4.5,mb,PHILIPPINE ISLANDS REGION
2013-01-14T01:14:57.540000Z,12.5386,47.3957,14.0,4.5,mb,EASTERN GULF OF ADEN
2013-12-01T10:15:28.860000Z,-56.7156,-25.7972,10.0,4.5,mb,SOUTH SANDWICH ISLANDS REGION
2013-12-01T06:14:30.670000Z,-7.1928,128.4321,10.0,4.5,mb,BANDA SEA
2013-12-01T02:47:09.870000Z,-4.4827,152.477,100.0,4.5,mb,"NEW BRITAIN REGION, P.N.G."
2013-12-01T01:34:34.970000Z,-6.8259,129.3109,10.0,4.5,mb,BANDA SEA
2013-11-30T20:28:36.050000Z,-26.5004,-176.0813,10.0,4.5,mb,SOUTH OF FIJI ISLANDS
2013-11-30T17:36:54.520000Z,-21.8586,-177.9078,373.0,4.5,mb,FIJI ISLANDS REGION
2013-11-30T16:15:32.570000Z,-17.3077,-178.7856,539.0,4.5,mb,FIJI ISLANDS REGION
2013-11-30T15:20:55.770000Z,-7.124,129.6366,200.0,4.5,mb,BANDA SEA
2013-11-30T03:33:09.160000Z,-30.7357,-178.1434,46.0,4.5,mb,"KERMADEC ISLANDS, NEW ZEALAND"
2013-01-14T11:50:58.690000Z,35.7296,21.7072,20.4,4.5,mb,CENTRAL MEDITERRANEAN SEA
2013-11-29T20:15:14.850000Z,-24.4829,179.1863,549.0,4.5,mb,SOUTH OF FIJI ISLANDS
2013-11-29T18:07:54.530000Z,-60.3994,-44.7306,10.0,4.5,mb,SCOTIA SEA
2013-11-29T15:29:10.480000Z,-23.7161,179.9013,535.0,4.5,mb,SOUTH OF FIJI ISLANDS
2013-11-25T21:17:06.510000Z,-25.281,69.9847,21.0,4.5,mb,INDIAN OCEAN TRIPLE JUNCTION
2013-11-25T20:22:01.880000Z,15.7031,-61.3267,126.0,4.5,mb,LEEWARD ISLANDS
2013-01-16T22:41:39.910000Z,-11.4881,112.621,35.0,4.5,mb,"SOUTH OF JAVA, INDONESIA"
2013-11-25T16:40:11.950000Z,-2.5654,-78.0654,5.0,4.5,ML,ECUADOR
2013-11-22T16:48:02.430000Z,-60.458,-44.4617,10.0,4.5,mb,SCOTIA SEA
2013-11-22T15:35:21.950000Z,-60.356,-46.6192,10.0,4.5,mb,SCOTIA SEA
2013-11-22T12:32:14.200000Z,-5.809,129.8947,200.0,4.5,mb,BANDA SEA
2013-11-22T06:18:29.770000Z,35.9631,143.0956,35.0,4.5,mb,"OFF EAST COAST OF HONSHU, JAPAN"
2013-11-22T05:14:08.920000Z,-18.4527,-177.8517,557.0,4.5,mb,FIJI ISLANDS REGION
2013-01-19T17:40:07.670000Z,-1.8623,68.0769,15.0,4.5,mb,CARLSBERG RIDGE
2013-11-21T20:39:30.540000Z,9.298,125.49,2.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-11-21T19:47:01.550000Z,46.3523,152.841,15.9,4.5,mb,KURIL ISLANDS
2013-11-21T18:55:02.150000Z,-30.9048,178.8558,33.0,4.5,Mw(mB,KERMADEC ISLANDS REGION
2013-01-20T07:58:41.530000Z,-6.7105,130.0491,146.0,4.5,mb,BANDA SEA
2013-11-21T17:41:50.030000Z,13.3958,125.7596,27.0,4.5,mb,PHILIPPINE ISLANDS REGION
2013-01-20T08:12:16.560000Z,16.5587,-98.479,23.0,4.5,mb,"NEAR COAST OF GUERRERO, MEXICO"
2013-11-21T08:59:23.220000Z,39.5994,142.2982,43.2,4.5,mb,"NEAR EAST COAST OF HONSHU, JAPAN"
2013-11-21T07:50:11.970000Z,-23.9352,-66.7394,203.9,4.5,mb,"JUJUY PROVINCE, ARGENTINA"
2013-01-20T09:34:01.890000Z,-23.2878,-69.0232,94.8,4.5,MW,NORTHERN CHILE
2013-11-21T05:53:40.470000Z,-60.2555,-45.1422,10.0,4.5,mb,SCOTIA SEA
2013-11-21T00:13:21.570000Z,-24.2488,-67.2984,175.3,4.5,mb,CHILE-ARGENTINA BORDER REGION
2013-11-20T21:37:54.340000Z,9.93,124.3226,3.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-11-20T21:23:18.320000Z,39.3333,140.7222,128.8,4.5,mb,"EASTERN HONSHU, JAPAN"
2013-11-20T20:43:07.650000Z,1.3614,126.9649,150.0,4.5,mb,NORTHERN MOLUCCA SEA
2013-01-20T14:41:29.680000Z,50.1707,-28.8584,10.0,4.5,mb,NORTHERN MID-ATLANTIC RIDGE
2013-11-20T17:13:35.560000Z,-6.5413,104.2549,48.0,4.5,mb,"SUNDA STRAIT, INDONESIA"
2013-11-20T10:42:58.720000Z,-60.376,-43.5799,16.0,4.5,mb,SCOTIA SEA
2013-11-22T17:36:59.710000Z,22.7528,-11.9905,10.0,4.5,mb,MAURITANIA
2013-11-22T17:56:27.410000Z,-30.2254,-177.6171,35.0,4.5,mb,"KERMADEC ISLANDS, NEW ZEALAND"
2013-11-22T19:05:42.050000Z,14.2608,145.4446,100.0,4.5,mb,MARIANA ISLANDS
2013-01-17T20:59:49.450000Z,29.3514,81.433,27.0,4.5,mb,NEPAL
2013-11-25T14:11:16.260000Z,-22.1122,-69.0477,108.1,4.5,mb,NORTHERN CHILE
2013-01-17T01:42:05.320000Z,-39.167,175.5008,118.3,4.5,mb,"NORTH ISLAND, NEW ZEALAND"
2013-01-17T01:47:33.330000Z,5.1565,94.6684,50.0,4.5,mb,"NORTHERN SUMATRA, INDONESIA"
2013-11-25T08:37:45.690000Z,-53.9321,-54.8281,10.0,4.5,mb,SOUTH ATLANTIC OCEAN
2013-01-17T04:54:59.530000Z,-28.5885,-69.5447,110.4,4.5,MW,CHILE-ARGENTINA BORDER REGION
2013-11-25T03:55:03.660000Z,80.5219,-3.9251,10.0,4.5,mb,NORTH OF SVALBARD
2013-11-24T22:50:23.430000Z,-31.7893,-179.4858,200.0,4.5,mb,KERMADEC ISLANDS REGION
2013-11-24T22:07:17.760000Z,-25.4381,70.1156,21.0,4.5,mb,MID-INDIAN RIDGE
2013-11-24T16:05:56.110000Z,-7.8904,122.8296,250.0,4.5,mb,FLORES SEA
2013-11-24T14:10:01.960000Z,-32.5106,179.0202,33.0,4.5,mB,SOUTH OF KERMADEC ISLANDS
2013-11-24T10:17:42.630000Z,32.3882,141.8606,39.0,4.5,mb,"SOUTHEAST OF HONSHU, JAPAN"
2013-11-22T19:23:45.060000Z,-4.9543,103.1716,100.0,4.5,mb,"SOUTHERN SUMATRA, INDONESIA"
2013-01-18T03:02:01.560000Z,40.2609,143.87,25.3,4.5,mb,"OFF EAST COAST OF HONSHU, JAPAN"
2013-11-24T09:44:51.550000Z,-7.5696,105.6421,10.0,4.5,mb,"JAVA, INDONESIA"
2013-01-18T05:04:21.600000Z,11.8092,143.3154,25.0,4.5,mb,SOUTH OF MARIANA ISLANDS
2013-01-18T06:24:14.110000Z,2.3383,89.1585,10.0,4.5,mb,NORTH INDIAN OCEAN
2013-01-18T07:53:41.140000Z,-3.7481,129.5098,100.0,4.5,mb,"SERAM, INDONESIA"
2013-11-23T09:07:29.500000Z,-0.2256,26.4502,10.0,4.5,mb,DEMOCRATIC REPUBLIC OF CONGO
2013-11-23T08:14:36.370000Z,-10.8933,113.8139,35.0,4.5,mb,"SOUTH OF JAVA, INDONESIA"
2013-01-18T19:51:41.280000Z,-12.8427,-71.1556,35.0,4.5,mb,CENTRAL PERU
2013-11-23T03:02:51.580000Z,-24.2089,-115.8398,10.0,4.5,mb,SOUTHERN EAST PACIFIC RISE
2013-01-19T00:36:39.900000Z,-22.0255,-176.3009,130.2,4.5,mb,SOUTH OF FIJI ISLANDS
2013-09-13T03:56:52.960000Z,-20.3262,-177.7371,550.0,4.5,mb,FIJI ISLANDS REGION
2013-11-01T05:45:40.980000Z,14.0733,145.5934,100.0,4.5,mb,MARIANA ISLANDS
2013-05-03T01:03:01.240000Z,17.4176,147.1932,48.0,4.5,mb,MARIANA ISLANDS REGION
2013-09-03T17:06:44.380000Z,-9.2454,109.9094,48.6,4.5,mb,"SOUTH OF JAVA, INDONESIA"
2013-09-07T12:38:13.610000Z,8.808,126.497,6.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-08-28T18:36:47.400000Z,0.4313,124.5818,116.0,4.5,mb,"MINAHASSA PENINSULA, SULAWESI"
2013-08-24T16:35:39.810000Z,25.7761,145.4271,35.0,4.5,mb,NORTH PACIFIC OCEAN
2013-02-16T09:47:00.270000Z,-6.5943,129.9154,146.0,4.5,mb,BANDA SEA
2013-09-07T12:27:32.340000Z,14.303,120.065,69.0,4.5,mb,"LUZON, PHILIPPINES"
2013-02-16T09:26:09.900000Z,-26.3161,71.5528,10.0,4.5,mb,MID-INDIAN RIDGE
2013-09-09T11:58:17.730000Z,27.1951,92.4397,17.2,4.5,mb,EASTERN XIZANG-INDIA BORDER REG.
2013-08-28T15:37:23.230000Z,3.8402,126.4077,45.0,4.5,mb,"TALAUD ISLANDS, INDONESIA"
2013-09-11T13:18:50.650000Z,8.6864,126.8872,39.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-08-31T06:33:10.560000Z,51.2158,-174.9658,9.6,4.5,mb,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-08-28T14:32:15.510000Z,38.9308,74.554,10.0,4.5,mb,TAJIKISTAN-XINJIANG BORDER REG.
2013-09-09T16:36:23.810000Z,5.763,-78.2955,2.4,4.5,mb,SOUTH OF PANAMA
2013-08-29T05:50:18.300000Z,46.91,142.96,0.0,4.5,mb,"SAKHALIN, RUSSIA"
2013-02-18T05:22:00.420000Z,-26.4308,71.6759,10.0,4.5,mb,MID-INDIAN RIDGE
2013-08-25T03:08:40.550000Z,13.842,-91.9764,54.0,4.5,mb,NEAR COAST OF GUATEMALA
2013-02-14T18:22:35.670000Z,36.4213,142.647,15.0,4.5,mb,"OFF EAST COAST OF HONSHU, JAPAN"
2013-08-28T12:57:40.250000Z,42.0291,85.8935,23.0,4.5,mb,"NORTHERN XINJIANG, CHINA"
2013-09-03T15:21:32.970000Z,7.421,124.837,6.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-08-31T07:39:06.680000Z,-49.8541,115.4111,10.0,4.5,mb,WESTERN INDIAN-ANTARCTIC RIDGE
2013-09-07T12:06:52.450000Z,-1.5287,99.5727,30.0,4.5,mb,"SOUTHERN SUMATRA, INDONESIA"
2013-02-23T12:51:38.160000Z,-10.6762,165.4514,31.0,4.5,mb,SANTA CRUZ ISLANDS
2013-08-25T13:23:52.040000Z,5.61,125.345,44.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-02-23T11:39:46.560000Z,1.3536,97.0577,28.0,4.5,mb,"NORTHERN SUMATRA, INDONESIA"
2013-09-03T09:09:01.210000Z,-11.0631,165.1363,31.0,4.5,mb,SANTA CRUZ ISLANDS
2013-09-07T13:00:00.280000Z,-20.251,-177.8852,523.7,4.5,mb,FIJI ISLANDS REGION
2013-08-24T11:39:16.950000Z,19.387,121.73,1.0,4.5,mb,PHILIPPINE ISLANDS REGION
2013-09-07T14:19:06.380000Z,41.2197,144.2498,29.2,4.5,mb,"HOKKAIDO, JAPAN REGION"
2013-02-16T11:25:36.350000Z,-48.7782,106.886,10.0,4.5,mb,SOUTHEAST INDIAN RIDGE
2013-08-23T09:43:17.750000Z,-42.2914,172.8966,64.2,4.5,mb,"SOUTH ISLAND, NEW ZEALAND"
2013-02-21T08:40:41.440000Z,-19.0976,169.1823,250.0,4.5,mb,VANUATU ISLANDS
2013-08-30T16:56:33.790000Z,38.7081,142.3031,42.9,4.5,mb,"NEAR EAST COAST OF HONSHU, JAPAN"
2013-09-12T06:12:53.790000Z,43.1109,139.8412,195.5,4.5,mb,EASTERN SEA OF JAPAN
2013-09-12T04:41:03.370000Z,59.7905,-152.8301,15.2,4.5,mb,SOUTHERN ALASKA
2013-09-07T19:55:50.200000Z,7.291,126.608,129.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-08-30T17:22:36.420000Z,8.107,126.086,87.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-02-21T10:18:51.450000Z,37.3694,26.9293,7.0,4.5,MW,"DODECANESE ISLANDS, GREECE"
2013-02-14T23:35:42.120000Z,44.468,149.0877,46.9,4.5,mb,KURIL ISLANDS
2013-02-14T21:46:13.550000Z,-0.4336,98.4684,32.0,4.5,mb,"SOUTHERN SUMATRA, INDONESIA"
2013-09-09T05:53:38.940000Z,7.253,124.784,13.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-02-14T20:56:21.390000Z,48.0601,156.2204,16.2,4.5,mb,EAST OF KURIL ISLANDS
2013-09-04T03:21:40.670000Z,-17.0976,-173.9387,100.0,4.5,mb,TONGA ISLANDS
2013-08-29T02:35:41.070000Z,-17.3807,-174.9145,256.0,4.5,mb,TONGA ISLANDS
2013-08-30T18:52:41.410000Z,51.4915,-175.2354,35.0,4.5,mb,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-02-14T03:43:18.850000Z,30.1051,68.1311,24.0,4.5,mb,PAKISTAN
2013-02-24T08:59:55.500000Z,1.0362,-79.0213,14.9,4.5,mb,NEAR COAST OF ECUADOR
2013-02-14T03:58:57.930000Z,-10.8684,166.5981,10.0,4.5,mb,SANTA CRUZ ISLANDS
2013-08-29T00:22:30.280000Z,-18.3415,-177.79,557.0,4.5,mb,FIJI ISLANDS REGION
2013-02-20T01:29:07.970000Z,32.5853,-39.9731,13.0,4.5,mb,NORTHERN MID-ATLANTIC RIDGE
2013-02-14T04:00:23.640000Z,15.7844,-93.9475,77.0,4.5,mb,"NEAR COAST OF CHIAPAS, MEXICO"
2013-09-04T00:43:13.480000Z,51.1884,-178.2784,27.4,4.5,mb,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-08-24T09:48:19.930000Z,-23.0639,-175.0338,30.0,4.5,mb,TONGA ISLANDS REGION
2013-02-18T05:54:45.590000Z,-10.8643,165.8966,10.0,4.5,mb,SANTA CRUZ ISLANDS
2013-09-07T11:35:49.070000Z,26.3877,128.9143,22.9,4.5,mb,"RYUKYU ISLANDS, JAPAN"
2013-02-18T07:55:06.570000Z,37.3514,142.2417,0.8,4.5,mb,"OFF EAST COAST OF HONSHU, JAPAN"
2013-02-18T12:54:34.700000Z,-26.3593,71.6443,10.0,4.5,mb,MID-INDIAN RIDGE
2013-02-22T21:28:05.020000Z,-49.0659,106.3197,10.0,4.5,mb,SOUTHEAST INDIAN RIDGE
2013-02-16T01:30:07.090000Z,38.2672,141.9414,62.0,4.5,mb,"NEAR EAST COAST OF HONSHU, JAPAN"
2013-02-22T20:27:36.480000Z,-11.145,164.812,31.0,4.5,mb,SANTA CRUZ ISLANDS REGION
2013-02-19T04:55:48.230000Z,32.6116,48.2393,16.3,4.5,mb,WESTERN IRAN
2013-09-07T06:25:46.410000Z,7.437,124.794,4.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-02-21T23:18:05.460000Z,-33.3194,-179.0748,45.0,4.5,mb,SOUTH OF KERMADEC ISLANDS
2013-09-02T11:10:31.780000Z,5.667,126.621,62.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-02-15T23:59:35.100000Z,52.669,-34.6491,20.0,4.5,mb,REYKJANES RIDGE
2013-09-10T06:19:50.830000Z,-52.2982,139.506,10.0,4.5,mb,WEST OF MACQUARIE ISLAND
2013-02-19T02:12:45.400000Z,23.3594,120.5428,18.0,4.5,mb,TAIWAN
2013-02-14T16:28:13.700000Z,67.5146,142.4789,10.0,4.5,mb,"EASTERN SIBERIA, RUSSIA"
2013-09-01T10:25:31.730000Z,32.5644,141.0892,31.0,4.5,mb,"SOUTHEAST OF HONSHU, JAPAN"
2013-09-10T06:47:02.420000Z,-23.7048,-179.873,532.0,4.5,mb,SOUTH OF FIJI ISLANDS
2013-02-19T02:07:11.610000Z,-11.0404,166.042,10.0,4.5,mb,SANTA CRUZ ISLANDS
2013-09-02T06:26:22.390000Z,19.279,119.201,33.0,4.5,mb,PHILIPPINE ISLANDS REGION
2013-02-14T15:57:56.560000Z,-11.5504,165.6011,24.0,4.5,mb,SANTA CRUZ ISLANDS
2013-02-22T12:30:49.360000Z,36.8209,5.2676,18.0,4.5,mb,NORTHERN ALGERIA
2013-02-22T03:34:13.640000Z,23.8708,114.5109,17.4,4.5,mb,NEAR COAST OF SOUTHEASTERN CHINA
2013-09-02T03:03:49.960000Z,-15.7893,-71.7511,150.0,4.5,mb,SOUTHERN PERU
2013-08-27T08:33:19.880000Z,2.1413,128.5957,249.7,4.5,mb,"HALMAHERA, INDONESIA"
2013-02-18T18:11:06.470000Z,-15.2939,168.2723,35.0,4.5,mb,VANUATU ISLANDS
2013-02-22T08:37:39.610000Z,-30.5658,-178.1879,46.0,4.5,mb,"KERMADEC ISLANDS, NEW ZEALAND"
2013-02-22T06:52:23.050000Z,4.4277,125.8628,164.0,4.5,mb,"TALAUD ISLANDS, INDONESIA"
2013-09-07T03:24:56.350000Z,25.3331,94.9288,86.2,4.5,mb,MYANMAR-INDIA BORDER REGION
2013-09-10T05:31:36.030000Z,-26.3815,27.3763,4.9,4.5,mb,SOUTH AFRICA
2013-09-06T12:01:34.840000Z,6.972,126.722,158.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-08-31T21:06:34.270000Z,28.8694,94.3384,25.0,4.5,mb,EASTERN XIZANG-INDIA BORDER REG.
2013-08-25T14:25:24.440000Z,35.3916,140.1375,65.4,4.5,mb,"NEAR EAST COAST OF HONSHU, JAPAN"
2013-09-06T13:34:05.670000Z,42.6459,79.5744,4.9,4.5,mb,LAKE ISSYK-KUL REGION
2013-09-11T10:09:40.750000Z,10.442,92.2346,29.0,4.5,mb,"ANDAMAN ISLANDS, INDIA REGION"
2013-02-14T16:56:21.660000Z,22.4174,5.8031,10.0,4.5,mb,SOUTHERN ALGERIA
2013-08-25T15:43:33.150000Z,-31.4846,-179.1514,35.0,4.5,mb,KERMADEC ISLANDS REGION
2013-02-21T17:57:11.640000Z,51.458,-179.9675,45.0,4.5,mb,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-02-15T22:02:13.910000Z,11.8421,125.6963,2.6,4.5,mb,"SAMAR, PHILIPPINES"
2013-02-15T22:30:40.240000Z,-18.7624,-176.6398,100.0,4.5,mb,FIJI ISLANDS REGION
2013-02-23T09:36:52.130000Z,-10.5713,165.3504,10.0,4.5,mb,SANTA CRUZ ISLANDS
2013-09-06T16:24:46.830000Z,-2.0708,-80.0474,15.0,4.5,MLv,NEAR COAST OF ECUADOR
2013-09-11T05:35:33.700000Z,26.669,144.0367,31.0,4.5,mb,"BONIN ISLANDS, JAPAN REGION"
2013-02-14T12:54:04.790000Z,53.9656,166.1312,19.8,4.5,mb,KOMANDORSKIYE OSTROVA REGION
2013-02-16T05:44:24.240000Z,8.6264,126.7343,14.8,4.5,mb,"MINDANAO, PHILIPPINES"
2013-02-19T07:17:05.080000Z,-33.8412,56.1127,10.0,4.5,mb,SOUTHWEST INDIAN RIDGE
2013-09-06T18:35:33.160000Z,5.861,125.996,132.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-09-02T20:02:18.410000Z,-21.1884,-179.0755,619.0,4.5,mb,FIJI ISLANDS REGION
2013-09-06T19:09:15.680000Z,-18.6276,-177.6116,450.0,4.5,mb,FIJI ISLANDS REGION
2013-08-26T01:44:08.360000Z,6.8349,-73.1161,155.0,4.5,mb,NORTHERN COLOMBIA
2013-09-02T18:14:44.430000Z,51.4247,-175.4421,35.0,4.5,mb,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-08-26T05:24:27.410000Z,38.9137,141.9411,53.2,4.5,mb,"NEAR EAST COAST OF HONSHU, JAPAN"
2013-02-18T11:10:48.030000Z,38.7464,142.3528,36.8,4.5,mb,"NEAR EAST COAST OF HONSHU, JAPAN"
2013-09-10T03:15:28.240000Z,36.9736,141.2075,23.0,4.5,mb,"NEAR EAST COAST OF HONSHU, JAPAN"
2013-08-26T14:42:25.630000Z,-33.5473,179.8541,100.0,4.5,mb,SOUTH OF KERMADEC ISLANDS
2013-09-12T06:18:12.700000Z,-20.6802,-178.6153,587.0,4.5,mb,FIJI ISLANDS REGION
2013-02-18T15:22:09.440000Z,4.9823,95.8182,10.0,4.5,mb,"NORTHERN SUMATRA, INDONESIA"
2013-09-08T18:04:19.730000Z,13.068,124.278,64.0,4.5,mb,"LUZON, PHILIPPINES"
2013-09-08T05:05:42.190000Z,60.158,163.4642,10.0,4.5,mb,"EASTERN SIBERIA, RUSSIA"
2013-09-05T18:11:29.970000Z,33.2323,75.3594,22.0,4.5,mb,EASTERN KASHMIR
2013-02-17T09:31:30.210000Z,26.0294,-44.8536,12.0,4.5,mb,NORTHERN MID-ATLANTIC RIDGE
2013-08-29T19:09:34.230000Z,-19.2661,170.1073,35.0,4.5,mb,VANUATU ISLANDS
2013-02-20T18:55:07.150000Z,35.8065,135.2862,358.1,4.5,mb,"WESTERN HONSHU, JAPAN"
2013-08-22T20:33:20.660000Z,10.1919,126.4764,11.7,4.5,mb,PHILIPPINE ISLANDS REGION
2013-08-22T20:15:48.830000Z,7.4804,126.9328,55.6,4.5,mb,"MINDANAO, PHILIPPINES"
2013-02-17T05:38:44.920000Z,-10.0676,124.3903,19.0,4.5,mb,TIMOR REGION
2013-09-08T00:02:45.350000Z,18.1243,120.0704,32.0,4.5,mb,"LUZON, PHILIPPINES"
2013-02-25T03:38:49.690000Z,-32.0954,-178.0293,24.0,4.5,mb,SOUTH OF KERMADEC ISLANDS
2013-02-13T18:44:11.520000Z,46.3419,153.4866,24.0,4.5,mb,KURIL ISLANDS
2013-08-29T10:24:27.420000Z,-17.8803,-172.8087,10.0,4.5,mb,TONGA ISLANDS REGION
2013-09-04T23:40:30.380000Z,7.471,124.897,24.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-08-30T04:40:48.640000Z,1.1339,99.9368,208.8,4.5,mb,"NORTHERN SUMATRA, INDONESIA"
2013-09-04T14:27:50.970000Z,-29.5991,-176.1401,28.0,4.5,mb,KERMADEC ISLANDS REGION
2013-08-22T06:44:52.000000Z,43.5547,13.699,11.8,4.5,mb,CENTRAL ITALY
2013-02-16T19:06:00.810000Z,-6.3248,130.3653,150.0,4.5,mb,BANDA SEA
2013-08-22T17:19:08.600000Z,6.929,126.74,73.0,4.5,mb,"MINDANAO, PHILIPPINES"
2013-02-25T04:44:14.470000Z,-11.2601,165.6065,24.0,4.5,mb,SANTA CRUZ ISLANDS
2013-09-12T20:59:19.640000Z,-2.6576,139.0619,100.0,4.5,mb,NEAR NORTH COAST OF IRIAN JAYA
2013-02-20T20:12:39.350000Z,24.9305,142.6665,32.0,4.5,mb,"VOLCANO ISLANDS, JAPAN REGION"
2013-08-29T15:03:18.420000Z,-32.296,-177.8086,45.0,4.5,mb,SOUTH OF KERMADEC ISLANDS
2013-08-30T11:33:01.500000Z,44.7995,149.474,60.0,4.5,mb,KURIL ISLANDS
2013-08-22T19:15:42.030000Z,-6.0051,115.9443,10.0,4.5,mb,BALI SEA
2013-08-22T18:48:13.370000Z,-6.2917,130.3341,150.0,4.5,mb,BANDA SEA
2013-02-21T05:54:40.340000Z,36.9382,20.4463,28.9,4.5,mb,CENTRAL MEDITERRANEAN SEA
2013-02-20T09:14:22.060000Z,44.4811,146.8591,148.2,4.5,mb,KURIL ISLANDS
2013-08-22T18:30:01.750000Z,-2.1153,100.6852,63.1,4.5,mb,"SOUTHERN SUMATRA, INDONESIA"
2013-02-16T20:45:24.280000Z,40.8452,145.1072,10.0,4.5,mb,"OFF EAST COAST OF HONSHU, JAPAN"
2013-02-25T03:52:34.830000Z,37.6944,142.0643,30.7,4.5,mb,"OFF EAST COAST OF HONSHU, JAPAN"
